seed:  (4635526959483151979, (4559129888949730426, 7802317658632010684, 3815188465127844431, 10810630372336763221), 16127595913321044874, 2436339987225134963)
seed:  (8054892862450389498, (15582268170941529723, 1088293515426375616, 17358888534975571985, 9569384250517774801), 10494287147766353777, 4692223990209717798)
seed:  (467968263941995471, (17438836651772931989, 10597827902682223198, 15624585560783651570, 6902973647635439924), 9710708176837020406, 15602052492718632689)
seed:  (13687816655427159347, (9612123773405608772, 14807826103804446822, 15017016226314352419, 3847387522576946226), 12422631132613978967, 15415727699764191418)
seed:  (2455593597944623934, (7773518784040860659, 4074489298140872908, 6036419576200046895, 9913173865952994601), 9400797782688370530, 8037488118394169462)
seed:  (1779853973967786317, (7915178693949182926, 15724524520813502597, 5230933838603127016, 858079501104599908), 17026086348677597019, 8321379533513078562)
seed:  (10166557651732289609, (8435463066007204168, 10115847953777837439, 4053895937727225727, 7756825524718174669), 6025144742761722603, 14124218084222031956)
seed:  (11062903133311667970, (12376826911545148456, 5258280983299289322, 3751730601849565275, 7567766766616722661), 10347496359690461227, 17986241094523784010)
seed:  (8993213684675871659, (1252060263877955500, 15853292203690479645, 449411187701297567, 16451049751551407083), 10900344055448153642, 16654690000204858434)
seed:  (428153685847195308, (3851487133871526217, 1548030098967729551, 422341925714283130, 429210769093474399), 6265485869556655853, 17412215892233645136)
seed:  (15248544718436830953, (12552615931794633603, 13913706132257441426, 7871527822856742564, 15409615597883925045), 1220289541583257963, 12524413149115622731)
seed:  (14622898558796815347, (5310051843566085412, 6751473109185325242, 12020964614268533286, 3867616743199904338), 11719929825995905935, 8989990246025632044)
seed:  (13128850053586809795, (5787569057882260244, 11437458492736783610, 3733702363413569646, 14152353562413783689), 15426511049023043331, 12728562447572611782)
seed:  (14655109034327389771, (2892867548444456707, 3545892865331268967, 5574313324315616330, 6474238671748748563), 5793804724129288760, 11624411669191082049)
seed:  (10481771781264434475, (7277360279093324139, 2394897823687943241, 13469757928931021249, 12974667782477248928), 5478021736953645985, 7812018875037889589)
seed:  (12319536298223204871, (4879162591711523865, 3725573829615382816, 3969289000452109511, 16796509959039234938), 7385020764301932558, 10487078867113713633)
seed:  (4917018531532123119, (10603777551159284303, 12874010036240805108, 1183472474474389896, 6264920578197119986), 3834185830526780787, 3383089714394925550)
seed:  (4026926043006039606, (14455643387810473997, 514603744725979217, 5626190102228682056, 9739363381690783114), 14253379157044703216, 376289794837910342)
seed:  (16823450077599197543, (10915300137905822275, 7805568397380310790, 17169626162585773619, 9509944070352311273), 18392991383273110136, 10535263339888465423)
