seed:  (17263802905057118535, (1621756650098627709, 11668475063099566856, 15896642608253915340, 12794987944271428745), 15864298755906837402, 12463379778996182622)
seed:  (9962844527389010500, (5220170831839833739, 16553020042879673054, 2766834502239302855, 4253600888547880569), 13114024084231746295, 10127069440900145901)
seed:  (6497298936126106211, (7930580617772318158, 12701520971670155369, 10714544993150507585, 12874140050696418593), 16960176362175663013, 8645376503047134583)
seed:  (2403741817492273730, (16708578826869689283, 14983727045184070002, 18275282414331896136, 17392689148018815303), 1733033792626119018, 17606707357403986258)
seed:  (2573876654127331193, (9889985368132491081, 14705594506118859205, 13985140388338388712, 13532281417113906084), 6593682850240830239, 16418937842556906238)
seed:  (9102144484840850565, (5012093435523322821, 11733692390233005047, 4839722611951452573, 855325614176869831), 13762712381446113507, 1477388988781702340)
seed:  (10800059888220199188, (5695342921863081840, 4775557857207837570, 3524356676991776461, 8885135680450322165), 11290333992148767309, 357894326663559405)
seed:  (1067624094148664123, (14964289889275411314, 11946810703761854790, 15905500556068787353, 16228863284985885352), 4004820633351822981, 12356810402695052455)
seed:  (8098639263529057898, (2764561360098863684, 548757340231608564, 17776726914190715159, 16471994315582365617), 2386342757125022876, 8966445055856906558)
seed:  (4908515917065562427, (678433725330783033, 12750978537518064117, 652518259568674819, 56843845648725424), 14898963328913919446, 16800183512297287104)
seed:  (8331069123050999815, (3680991756372206550, 9005383277522971533, 17114752494142916992, 1449450883450334716), 17635386814331784640, 5667384381950986771)
seed:  (18213119219657908152, (7901541811053451025, 3484881361015885802, 10654137146223699475, 16237128230507225533), 5086178154244894800, 14452486436788832103)
seed:  (13312334998962559912, (9215882842606984260, 5336469472688796770, 9773862200905218942, 12590112854841241778), 2749022133752246004, 15199900539219834313)
seed:  (17197946770472241647, (2132283041098681218, 6919813593535635716, 12235002190297996485, 4915603545417243292), 5873998553657223232, 8891809355013189018)
seed:  (3938914044243356225, (202350822297314151, 8451338573167491067, 2271952762287134453, 4873807548801539127), 8850161430154921889, 7179278607213295616)
seed:  (7107345697739260132, (10636141761198926778, 825607266553463431, 10705835831123737210, 6681405856542055545), 16522433332873936677, 3860065061615310543)
seed:  (17673625088732079914, (1006463187276052095, 10923404928076919290, 9634515930522107830, 8919215009177380052), 12130859820646818425, 1973588935125721490)
seed:  (16492680821744199689, (1781140259351698322, 3819521090791192811, 6283978310312836905, 7340259497805961724), 10429858195447369196, 13935410940843692908)
seed:  (11814135091838208311, (5059050133531403081, 8885650863319464960, 765149732278283434, 17522733911626912618), 15185742366194715671, 6933182932706168926)
seed:  (7777895232220689494, (17121336281845301489, 10415006331708552079, 5704323246825617475, 1811590326965348207), 17630647704024997388, 18373690460050317267)
seed:  (15746016833089124699, (10059919194918318662, 1816815779117663478, 9351085311487497821, 2054191786865842045), 2021117172047317757, 5285431929766632716)
seed:  (4041861658825458641, (7752978087224411242, 18057098299795965727, 8209398099070318672, 6396690570361417150), 16357149552476363321, 12255062588754032099)
