seed:  (3310469631686528440, (17009565155802401072, 4825029709994406450, 8454577510486810040, 18212518293097948853), 11089292850963506163, 15772640534352942723)
seed:  (2609736103336181095, (16444080350285237210, 7846398525874080025, 8306234458633931388, 4982682861078098017), 5680327973327663901, 4248993044076085329)
seed:  (15416975209533112568, (7089659328449708066, 17492021978032954240, 11903143463804988023, 233498763768864611), 7892908292150502078, 18072108067584292635)
seed:  (9768682507502792625, (7460470974304981049, 8858422458518093511, 9995246648601775921, 11243536274751323909), 15383451646970008523, 17004228461317177966)
seed:  (5325843496899070827, (16061228059037767327, 10197163176345871760, 3684823212303894894, 3495004605326614113), 16243706678978932353, 17739657152092305378)
seed:  (6111813851364488286, (8819888914463961230, 3670258325252096974, 15858588397228201120, 13912470768915232059), 2086780383038824646, 14757688871008056411)
seed:  (6442901457448924875, (4037245735070871434, 5693574362524902657, 14589312761208110934, 2653688374001487331), 3966292236536730028, 5963557129876200430)
seed:  (2797782187398252584, (7603821755059737036, 4393043034198813040, 7927063345853979489, 8048731584485505792), 12624291787585046566, 17637159525076836201)
seed:  (3768665208911278063, (14418936744417056452, 9060342074636589046, 9512330259510850195, 10010769102386098139), 4526922679772523869, 10719250582388544286)
seed:  (14044732378688458883, (3767291064039595411, 15758674117231462163, 11664214257188326444, 2348491632249241756), 4883017730793883346, 77930723295285706)
seed:  (403656187264963403, (12691751041538009229, 11178724082224056302, 15026391427490421126, 6806576480403988759), 2403534983527945281, 8533194271666782184)
seed:  (2759920260413688943, (14397537418034769886, 14698088867494563086, 11248054326054389331, 6284302679339722081), 7767105269175102509, 9602606730831364600)
seed:  (11647699187272003814, (16508294054428799570, 17904029599860082822, 9308299024634644700, 1563543110873639107), 8952733879213415234, 9299758965675407347)
seed:  (13574875154833091113, (13060694263357879323, 8372148005349191252, 8933796783190678633, 1474896792290757668), 10989456813872332064, 11661356570185391279)
seed:  (18312599707375711807, (17675064404291944512, 10705157664738339857, 8613210072575237467, 8622095717476474101), 2088751867777721373, 9850536710450973353)
seed:  (16701814309878432802, (6972211273390301985, 17443471354653486122, 1780382954235808071, 12719892143738175164), 2958800027364991473, 3942596176245203885)
seed:  (1776595597583193581, (5905543739031133978, 4139945212094888902, 14642443829299559749, 12948244832694074000), 859708817838082225, 6141542023561432085)
seed:  (14764302993316918490, (6592350390545730778, 4491857387060011688, 14849670113753048466, 719586808751419685), 8396490594426488126, 1986737139921872432)
seed:  (13965697692357895412, (12655400110041449733, 168820286249995921, 15046449116842422809, 10355843541328780078), 15348203582854933748, 9883027573517816326)
seed:  (15958849666663749187, (7651995275113166817, 904680424332738933, 5275593420990287957, 3032848368782184981), 7715132685913176568, 11005579135074337138)
seed:  (2447545351016748268, (12455302000245123464, 9888011393105623826, 17277085506994486249, 1864127184958530612), 3995859199363290778, 16986280900207759646)
seed:  (3030407088500158818, (9029856422833460277, 11902968081116713653, 10665130190278273676, 4125948449456547561), 4019981702127915655, 8057354883770978675)
seed:  (17356274885054665395, (14147504485209345436, 15067464821923023950, 3681863547448917021, 15214008587364781293), 9564817476460996868, 10597564115716737484)
seed:  (13687644740256605823, (16257428795396725814, 1259669580301548598, 11980880504562146058, 742777536448225485), 7941294217220539733, 9192556292160456749)
seed:  (1351056165177347417, (8786081092918630772, 5606042681924887458, 16021161966824839350, 12338575973998344164), 10575752911186825497, 5415308760007425836)
seed:  (5467496013079327707, (3393232919494352808, 12297990837199829263, 12501506336421324964, 1309521391255590010), 14777261930710490504, 2089979732091855641)
seed:  (16627747968720004689, (6500551944431278019, 11088995483740973746, 3380505089866651457, 11370363681196634060), 16144397740740210502, 3875948881214592544)
seed:  (13704580378019000971, (1860211821471591763, 11582089776146109927, 8583292849942942668, 5368508804397282151), 6707345851266822827, 10474081847318817553)
seed:  (5624173773161956381, (1033978078411712269, 1094200664761623296, 1179999726905949489, 554285347698807493), 1499250209907111612, 2947992647871072237)
seed:  (3619897865118108539, (3312003922221142582, 3937338032545008066, 7833936617295122061, 15691494711709171952), 1186754760871939440, 8797967082468206724)
seed:  (5568218405224566166, (1447900553676990447, 14673761153480371925, 10569129178375223246, 5904138954335490758), 410109740725947621, 1219660111904960175)
seed:  (9474294074230659694, (12981367555688590367, 770682785877142465, 17474635343047697226, 12373555006711049766), 3191561552443527262, 16235312901564936555)
seed:  (102578194709113376, (9641362778763314946, 12056901479005242343, 250172609793159037, 7638508026612980842), 39356276393731366, 3942109557727231331)
seed:  (8134379131238039895, (2176721044996691277, 3319796896130705291, 15856796341724786290, 1340277155624609122), 10874705235298459001, 7829742096066250559)
seed:  (4662033493023489822, (16364524053458195241, 15250287621023799371, 18152675922989565617, 11986170607110004877), 1072971849501350736, 10435391052481728937)
seed:  (6379087076538345063, (1881747057193446985, 13278555772739265726, 9988233372947789090, 17783057032555567329), 6701347061843267384, 1634319931284775568)
seed:  (9983678443596824057, (1233296134311832502, 16131237860911309659, 18291203086172896440, 11739600553244010113), 14748199000995715908, 112922266005699123)
seed:  (2293328793576635551, (7711677928516204430, 10509676697167438757, 4902676621443951176, 1249297275626816221), 1689424104711747427, 11134579936199184272)
seed:  (298402561467028657, (1795890425885418665, 3441324921700282349, 2661193322093801612, 16812322487284793670), 10374947086142457115, 15967551916775264011)
seed:  (6087012446610745514, (17371728352530782742, 4519743157333122221, 9456500902000059, 11948667711006553219), 17324367038740396527, 11050266663838720035)
seed:  (2392910440267838126, (1817678649772122442, 1610569513222938263, 6324384067673858877, 17160936483388326701), 990829295184548145, 4581080592666575280)
seed:  (16120273284314586542, (7586514985747571188, 6929590811476001676, 10303224987580324711, 719345112690216531), 14858316511316778098, 16923743991230721133)
seed:  (15885459612765843954, (11553995191200249542, 10839352198968671797, 9806464590514249312, 13210075845876186811), 5221522702050572770, 18230094453703064836)
seed:  (17604044245693028518, (16676646230640245864, 18085161167956062614, 13505942131385986737, 1350683464959809545), 64582754632600716, 2289229860036953595)
seed:  (5266008540255474853, (7068870848775776381, 13715794820443753659, 9400660106613676813, 13319552595130288268), 8329628111733707920, 4223033714438466618)
seed:  (13430196738692431440, (9472791221702931123, 9628812803834829252, 7922065132265269846, 7388462578580540134), 9401935356044364325, 4326054706037138858)
seed:  (1252920223711025808, (10500531248955186708, 8219515157184417649, 12166459426405541566, 11700805416887530326), 17853728246449474718, 9009782658508358780)
seed:  (16912748450995932676, (5129035499416247125, 6530370436790330808, 17413313708336472728, 11684649873557716424), 3280773220968672261, 3549626806021640139)
seed:  (739023865041134936, (18425443151813571654, 1162072104072492738, 18280716780067795554, 14636053533133964506), 17831104937384577413, 6777087016839375860)
seed:  (6238118963858375276, (4389445446621179367, 3467100426730687745, 6371080818478393246, 7429190818724833891), 1734015698082122809, 15746633805735923315)
seed:  (3275487266546262303, (9024277672747206312, 13496977174530657171, 3198285630215392681, 15361987181276306579), 15101972310350004786, 9486454620074375072)
seed:  (13886280390131719401, (18180881185401371051, 10395863760188353531, 1976271490145679101, 5217150251452169359), 18105885315448330710, 15590965896446640889)
seed:  (16100304920803804068, (1470287543635954788, 17239879204305609892, 4569824121010080941, 18280014118537845596), 9406104717639874458, 1486852789395949323)
seed:  (17425139801754796702, (1262727482076764668, 246222808278235440, 10818375433489860411, 5512665563297442041), 8772582220535967708, 17854121179444365537)
seed:  (13850150377570899904, (12403982097724508848, 2437593292623082494, 15876918051551123361, 4834929776074653636), 17836184601999273787, 17550181358269073934)
seed:  (6126547746413189918, (4897553311546513685, 3032042002265563727, 11978684152520495751, 4663480311282748284), 9546977972181154792, 4004772250792524570)
seed:  (18152963781335911876, (68406986251342668, 16935239710199608831, 13324480451451185863, 8174710129600704951), 2037878573169732692, 3923857460385310627)
seed:  (16926190023965599435, (607786710421903390, 6313878422436506181, 7193039486870000488, 3354920072435665909), 7604785255094143768, 14685170471515874395)
seed:  (8841396248761299992, (6339520796471176677, 7570106823864454953, 14330703401811400505, 754019747510141464), 13826657201186686706, 10639704459212259236)
seed:  (8011817374742984585, (4842598212885654887, 15857182370264320162, 5843568769198810274, 6485403777008432666), 12822003955384415582, 11715675236146348793)
seed:  (15518564533726632479, (1854825251914419324, 8872551805200141303, 5421266151584072660, 756411138341370031), 16773237350563041012, 7543921698433175956)
seed:  (7471914297884786179, (9374116523663630003, 7232118084378625014, 14134944708531195672, 15742269848385429754), 6169716985581393408, 16765483654382819689)
seed:  (16976116173927548542, (14081605292205083664, 416588013214582579, 16024892123526353628, 11727174471086747360), 10342149380379799080, 6014530062289181934)
seed:  (1246891627453817294, (13190567243450072573, 3167894686551937307, 9116633800664752186, 3958267778641494396), 12164514655082994655, 8817902778290725270)
seed:  (16183727948716088561, (4937575364895870396, 3582509788959216738, 2216309648696352693, 9196154512795418126), 5338334574624902400, 4801958486777250519)
seed:  (8965346692961831808, (4142085778036262928, 3668136131543458002, 6214971716013110048, 2779626611359071641), 14844314833488570992, 2186723456643020540)
seed:  (5258168158636295632, (10043562041647924371, 9531629119019665191, 9225988079155737694, 15423461265856203713), 3802899649483385017, 3532640178307369131)
seed:  (17046562653164465852, (7680223013568201650, 14981123241581532487, 11828816466542591122, 12556124330307615203), 5879200040102315194, 16107311871195798832)
seed:  (13663424511394352514, (1668447455645447543, 17757091858442019533, 10796151211628911065, 822038929722667152), 6525136932459186550, 7215271932465245450)
seed:  (4830187028580829098, (12028894878480894371, 11744147032839616272, 10899890604318013456, 1176265116692510992), 16641653712563530697, 11095358468902358352)
seed:  (6075683519729942239, (12722352844518968642, 7289380080434241324, 5974301099136590862, 17377880014388964280), 13435549423988516981, 15038856722068282314)
seed:  (15376603724450666768, (16774692859690949443, 8851934489963306029, 12381193814468062004, 3438584534192971270), 4041454248133024594, 14401963226752372651)
seed:  (13079397713464163439, (6336054587046244079, 18383756479623029618, 9516282099511622657, 10925013246895761691), 12524409984771323434, 2991329553002650225)
seed:  (15457497696960524283, (8520364741983641562, 9432845240234403137, 16810710794557986274, 3594922608508591989), 3400974110054923941, 7433806477064293932)
seed:  (13920506143504189779, (2773453516331841853, 12251244368940743224, 8166517035539800236, 3340887033201264993), 3009246619510663809, 3901651318177411884)
seed:  (6577107164564287601, (13740960961178020266, 13708401430719674479, 5426868570762349563, 720304664101842124), 11788937074962485669, 4126813169382432346)
seed:  (14241418403351518791, (13886311142242785599, 6611972271863625748, 2658184355491530952, 11339794647714990959), 4267920621360197318, 18023164104539725774)
seed:  (12447193540537698687, (15910438833432454056, 9056313082045651479, 10004258799245489866, 3866301264598806270), 11717978065702820489, 18301599675931698346)
seed:  (8228954527389927494, (12612021665522984528, 17844430185604854178, 10406647214233106134, 12174956873773940106), 9453565036801224175, 7770880333245981991)
seed:  (17853274952481650442, (17835248447049563698, 9016730547795864431, 10861442790948476513, 12146286368340195236), 2985167643120518842, 8409397078997850138)
seed:  (976682189865901784, (4173958505176574899, 16560788255926250435, 5399423450462309534, 11443741540451691596), 13245308027150599005, 11133462124992044363)
seed:  (591083603815357306, (17319716819078645304, 8870420854496173216, 7747396512622759632, 1722070609705367673), 7835437537965248126, 9047946845448355266)
seed:  (11748203006224934258, (6019380176967112383, 14132032292296166836, 9463977650429972268, 3246542610535228674), 2644265053707631293, 579183694104824961)
seed:  (2978819000085844818, (17226641670565922070, 9484292336143119142, 6921754738995373144, 17979404319938478484), 706410871841356368, 9269232506356677214)
seed:  (12482791215130073859, (8539534057240117361, 6539054008849341847, 17475420634529420354, 15574500324567671576), 1944488080886218280, 16705150741250336913)
seed:  (2081094707393983460, (11774580395734556165, 15083594571477372068, 4352548764536565555, 7268894613883147683), 15242612900599937142, 5767441958204421965)
seed:  (2062070242608986338, (10422844396064070218, 15316948839663832121, 7065456653454180128, 14960154188991848718), 4083083701766917183, 11601865820852384827)
seed:  (2446629873021692063, (8647277114963312221, 6417081691740122663, 16382353924850351709, 2400337083747031135), 3280357482230624394, 13128919310317799021)
seed:  (13605791009103884451, (7690864444965971418, 5546382610184607746, 15837471718608366615, 7496187534063913386), 7903092712937744142, 6547303330838467481)
seed:  (6724262356720545641, (7687654654613287613, 11270501413313901698, 3092976803208213677, 1484528887671208500), 12990173531812226932, 15552907702828437596)
seed:  (1696925006696214915, (15668480902638535290, 13823431213799045233, 10468149067506794305, 1909091037366902394), 16754297452907521306, 5248114559119124683)
seed:  (2954198071325320131, (16290358817511340758, 7611878662867222148, 9080266449994542103, 13407382213790956158), 9217965531218515393, 11259252121287066961)
seed:  (6111888302874155283, (1320781951347297428, 4005343023327437687, 7914013676945055690, 11517573371919356817), 15371471445191236754, 14949708308020506239)
seed:  (9001898886381674709, (17124359107868503207, 7194863181792211873, 12999478695336727423, 37537112178937595), 6456367445236935706, 4207592438707903117)
seed:  (10898478538441729177, (510005112148593930, 7230839028520509352, 17058619558694773987, 7004345814442603921), 13751661332178571779, 6493873160991588891)
seed:  (10044403271253630435, (7166619601730322494, 693599203342694463, 1263381712039192556, 10106520278710592546), 3167531863751267195, 837383481841791932)
seed:  (13274621871823619782, (4582583481432046012, 3415190374783358866, 9408942304594876966, 5193320049415147713), 14128569276939703127, 4572757764570847404)
seed:  (6860401958514243214, (1057036447569495229, 1640268969291471720, 16703159660636734567, 15498778275934987515), 2287876617906997200, 15173698883149456564)
seed:  (15591151860089837986, (12357559218523946098, 7162768576607899925, 16516173820434552137, 15856295795076373949), 5729434523477481632, 16350249859319739180)
seed:  (5199902248873699551, (11076591152795035782, 13695557162179320082, 11653971761039048628, 8503489468741090523), 10688027255631586609, 16119815178115495100)
seed:  (10573436956074846873, (192614123278469093, 1086156276643377532, 13549225538561370598, 12036233627120154311), 6222707335180212858, 6481849677193838382)
